likes,comments,views,reposts,text,date,time,attachments
18,0,3424,2,"1 glossy soaking wet cosplayer wearing a Pikachu onesie —ar 1:3

2 glossy lady in a soaking wet business suit holding a handgun —ar 2:3

3 short shorts crop top beach body bay-bee, on the surf! —ar 2:3

4 pixel art farmers daughter carrying a pail in a farmyard —ar 2:3

5 braided river in a mountain valley —ar 2:3

6 porcelain throne with a hole in the seat —ar 2:3

#MidJourney
#sc8image",1689829260,2023-07-20 08:01:00,6
34,3,2907,6,"1 automaton made of stained glass, photorealistic, lens, hdr, raking light —ar 2:3

2 spindly diaphanous android made of stained glass, scrap, and wire, wearing a ragged dress and carrying an empty tray, looks like Emma Watson —ar 2:3

3 woman wearing a stained glass dress on a hilltop at sunset —ar 2:3

4 rusalka bard —ar 2:3

5 charcoal drawing of a cute relaxed steampunk anime woman, armpits, stinky armpits, stinky armpit stains, clavicle, amused expression, coveralls —ar 10:29

6 animated Robin Hood fox himbo —ar 2:3

#MidJourney
#sc8image",1689814860,2023-07-20 04:01:00,6
16,0,2320,2,"1 candy oil slick —ar 2:3

2 giant baked bean Kaiju —ar 2:3

3 one banana and two cherries —ar 2:3

4 man playing a fish guitar

5 fire in the shape of a lady —ar 2:3

6 resplendent dragon in the style of Mandy Jurgens and Marta Dahlig —ar 2:3

#MidJourney
#sc8image",1689800461,2023-07-20 00:01:01,6
21,0,2998,7,"1 simple glossy photorealistic slick sweaty anime fashion model in the style of Banner Saga, photograph, shiny, reflections, final fantasy, full body, attitude, extreme angle, sunset, bokeh —niji —ar 2:3

2 soft angle lens baby fight —ar 2:3

3 San Francisco trolley, comic style, bold outlines, by Artgerm —ar 2:3

4 glossy photorealistic slick anime motorcycle, lens, photograph, extreme angle, cool colors, shiny, reflections, latex, macro photography —ar 2:3 —niji

5 glossy photorealistic slick anime roller skate, photograph, extreme angle, shiny, reflections, latex, studio lighting —ar 2:3 —niji

6 sleek starcruiser in the style of Moebius —ar 2:3

#MidJourney
#sc8image",1689786060,2023-07-19 20:01:00,6
17,0,2774,2,"1 lady wearing a waifu bodysuit —ar 2:3

2 glossy photorealistic cornucopia pattern —ar 1:2

3 macro photography of a cute fuzzy caterpillar —ar 2:3

4 friendly little skunk doing a silly handstand —ar 2:3

5 bedazzled Biden skivvies, laser eyes —ar 2:3

6 stained glass holy grenade —ar 2:3

#MidJourney
#sc8image",1689771660,2023-07-19 16:01:00,6
22,0,2491,4,"1 quill pen

2 beautiful greedy young woman hoarding colorful chocolates like jewels by Studio Ghibli, Yoshiyuki Sadamoto, Mandy Jurgens —ar 9:16 —v 5.2 —s 69 —w 4

3 so stinking cute —ar 2:3

4 oil painting of a longhair black sneezing kitten by Henriëtte Ronner-Knip —ar 9:16

5 painting Iceni by GC Myers —ar 2:3

6 anthropomorphic weasel by Gil Elvgren —s 100 —w 10 —ar 9:16 —chaos 5 —version niji

#MidJourney
#sc8image",1689757260,2023-07-19 12:01:00,6
13,0,2231,5,"1 bird made of bubblegum —ar 9:16

2 Interior architecture design, a luxuriously dark penthouse displaying the retro-futuristic charm through copper tube lighting, domed furniture, and an abstract, rotating sculpture, William L. Pereira, Syd Mead, Archigram, Phase One XF IQ4, focusing on the age-worn luxury of patinated metals and futuristic forms, 32k UHD —s 200 —ar 9:16 —chaos 15 —version 5.2

3 Interior architecture design, a state-of-the-art penthouse integrating elements of a fortified tower, with a circular, glass-floor dining area over a recreated moat, Bertram Goodhue, A. W. N. Pugin, William Butterfield, Canon EOS-1D X Mark III, combining medieval inspiration with futuristic design elements, 32k UHD —s 200 —w 10 —ar 9:16 —chaos 15 —version 5.2

4 miserable vampire woman under a parasol in summer, cartoon by Charles Addams, crosshatching —ar 9:16

5 concrete art of a spiderweb —ar 9:16

6 apple with a bite out of it

#MidJourney
#sc8image",1689742860,2023-07-19 08:01:00,6
19,0,2540,6,"1 Stunning hyperdetailed vintage Sketch Art, pose, strong facial expression, in the style of Mandy Jurgens —s 200 —ar 9:16 —chaos 5 —version niji

2 a giant dragon in a forest, in the style of vibrant illustrations, cinematic lighting, cyan and crimson, inventive character designs, ethereal illustrations, 8k, epic portraiture —s 100 —w 10 —ar 51:91 —chaos 5 —version niji

3 an image of a small monster sitting on a tree, in the style of todd schorr, futuristic digital art, shiny eyes, gregory colbert, detailed and intricate, louis wain, zen-inspired —s 100 —w 10 —ar 13:18 —chaos 5 —version niji

4 Ghost Librarian, Transparent, translucent, refractions, hyperdetailed Fantasy Sketch Art, pose, strong facial expression, in the style of Tom bagshaw and Charlie Bowater, Tony Diterlizzi, Gerald brom, Film noir aesthetic, Minimalistic, in the style of artistic darkness —s 100 —w 10 —ar 9:16 —chaos 5 —version niji

5 <https://s.mj.run/TLsH4ckI0iA> Mick Jagger drawing, in the style of iconic pop culture caricatures, hyperrealistic paintings, john larriva, chris dyer, alberto giacometti, light brown, humorous caricature —s 100 —w 10 —style expressive —ar 9:16 —chaos 5 —version niji

6 Beautiful Modern Carved House, Stunning Architecture, Intricate detail, Pattern, Natural Lighting, Design, White and black Stone, Fusion between Zaha Hadid and Eero Saarinen, High detail, realism, 8k octane, Art Deco —s 200 —w 10 —ar 4:5 —chaos 15 —version 5.2

#MidJourney
#sc8image",1689728460,2023-07-19 04:01:00,6
31,0,2663,5,"1 aphrodite, photography by Roger Ballen, hdr —ar 9:16 —s 125 —c 20 —w 3

2 asphodel robotics action painting portraits, analogue photography in the style of imaginative intimately evocative minimalism, cubism, monochromatic color scheme, hdr —ar 9:16 —s 125 —c 20 —w 3

3 polarbear surreal minimalism llustration and Graphic Design by Nicoletta Ceccoli, hdr:: polarbear photography by roger ballen in the style of neo fauvism, hdr::3 intimately evocative vector poster design:: —ar 9:16 —s 125 —c 20 —w 3

4 asphodel robotics action painting portraits, analogue photography in the style of intimately evocative minimalism, striped, gold, cloud formations, monochromatic color scheme, hdr —ar 9:16 —s 125 —c 20 —w 3

5 her name was as sweet as the scent of an asphodel, her shape was beautiful like meadow drops or the hills in a distant landscape, genre defining analogue photography by Fan Ho, hdr, in the style of evocative imaginative photography, poster, impressive starry night —ar 9:16 —s 125 —c 20 —w 3

6 genre defining analogue photography by Guido Argentini , hdr, —ar 9:16 —c 20 —s 125 —w 3

#MidJourney
#sc8image",1689714061,2023-07-19 00:01:01,6
30,0,2774,3,"1 photography by Franco Fontana, hdr —ar 9:16 —s 125 —c 20 —w 3

2 photography by David Burdeny —ar 9:16 —s 125 —c 20 —w 3

3 bosozoku, photography by Harry Gruyaert and Paul Capinigro, hdr, negative space, neon gradient, poster —ar 9:16 —s 125 —c 20 —w 3

4 photography by Mats Reslow —ar 9:16 —s 125 —c 20 —w 3

5 deer surreal minimalism llustration and Graphic Design by Nicoletta Ceccoli, hdr:: deer photography by roger ballen in the style of neo fauvism, hdr::3 intimately evocative vector poster design:: —ar 9:16 —s 125 —c 20 —w 3

6 the joyful lobotomist, photography by han fo and roger ballen, in the style of intimately evocative neo fauvism —ar 9:16 —s 125 —c 20 —w 3

#MidJourney
#sc8image",1689699660,2023-07-18 20:01:00,6
18,5,2651,5,"1 a helpless 5year old child with extreme oversized knights gear, enormous helmet, dragging an enormous heavy sword, hiding behind a big shield, photography by han fo and roger ballen, in the style of intimately evocative photography, hdr —ar 9:16 —s 125 —c 9 —w 1 —style raw

2 photography by Sebastião Ribeiro Salgado —ar 9:16 —s 125 —c 20 —w 3

3 hooded figures, photography by Sebastião Ribeiro Salgado —ar 9:16 —s 125 —c 20 —w 3

4 the joyful gardner in the eternal arboretum, photography by han fo and roger ballen, in the style of intimately evocative neo fauvism —ar 9:16 —s 125 —c 20 —w 3

5 photography by Laurent Miaille —ar 9:16 —s 125 —c 20 —w 3

6 travelers on a weary path searching for the golden lemur egg, guarded by a lemur dragon, oil and water painting, analogue photography, characters by roger ballen, hdr —ar 9:16 —s 125 —c 20 —w 3

#MidJourney
#sc8image",1689685260,2023-07-18 16:01:00,6
17,0,1989,4,"1 art from beyond, highly detailed, rich colors, surrrelism photography —ar 2:3 —c 20 —s 250

2 the human machine, highly detailed, rich colors, photgraphy —ar 1:2 —c 20 —s 250

3 a martial arts scene on a speeding train, speed effect, blur background, detailed, rich colors, photography —ar 2:3 —s 250

4 elderly woman underwater with goggles on, in the style of steampunk-inspired designs, macro photography, unreal engine 5, dark yellow and aquamarine, national geographic photo, historical subjects, historical reproductions —ar 3:5

5 expressive simple line drawing surreal minimalism, aliens 1956, a gang of snotty kids randal in the streets with varios strange creatures, global illumination, dynamic, golden-hour, ultra-detailed photography, vivid colours —ar 1:2

6 surreal minimalism, lonely rural bus stop in the morning mist, wait, there is a weird shadow::2 of a person, in the style of Edward Hopper —ar 3:5

#MidJourney
#sc8image",1689670860,2023-07-18 12:01:00,6
12,0,2018,1,"1 logo design for an evil tech company, run by catgirls and ninjas —q 2

2 cat character hero's guild, in the style of figurative portraits, green and crimson, zbrush, slumped/ draped, realist detail, firecore, genre painting :: minimalistic cat logo with spreaded claws :: wide hips:: —ar 2:3 —q 2

3 catgirls, photography, photo, photograph, german expressionism, early 1900's, neon colors, an abstract painting that contains colorful faces with eyes and eyes, in the style of zombiecore, strong facial expression, dark green and pink, skeletal, intense movement expression, exaggerated expressions:: catwoman, latex, 3d image of a man with two eyes and a full face, in the style of kim jung gi, weirdcore, opacity and translucency, sarah lucas, tang dynasty, photo-realistic hyperbole, mao hamaguchi :: hex man 2016 digital painting oil, in the style of dark pink and green, dynamic and exaggerated facial expressions, smilecore, filthy sculptures, light cyan and red, hyper-realistic oil, ghoulpunk —ar 3:2 —weird 250 —q 2

4 a catgirl with something on her face, in the style of pixelated landscapes, stereoscopic photography, intricate weaving, webcam photography, tabletop photography, rectilinear forms, mcdonaldpunk —ar 1:2 —q 2

5 evil Tinkerbell in a dark alley at night, lightning bolts shoot from her eyes. Macro —v 5.1 —q 2

6 how do you make fire from ice ?............ you shape the ice as a magnifying glass —ar 2:3 —s 250

#MidJourney
#sc8image",1689656460,2023-07-18 08:01:00,6
17,0,2767,6,"1 one of our favorite pieces of film art to date, in the style of intricate psychedelic landscapes, hyper-realistic animal illustrations, simplistic vector art, anamorphic art, flowing lines, fawncore —ar 1:2 —q 2

2 plump woman, full body, close up ::2 Hyper realistic photography, Abstract hypnotic illusion of gold lava over gold colors :: genre defining analogue photography, long legged creatures walk cross the barren landscape of the planet asphodel, hdr, in the style of Michael Kenna, evocative photography, poster :: —ar 2:3 —q 2

3 minimalistic illustration of lines created by horizontal lines ::3 surreal drama, Mediterranean colors, by Erin Hanson, Jordan grimmer, Ivan shishkin, j c leyendecker :: political propaganda :: Belgian beast ate the whole village, then fell asleep :: —ar 2:3

4 Belgian beast ate the whole village, then fell asleep:: I want so much to open your eyes, I need you to look into mine, in the style of surreal minimalism, intimacy, detailed hyperrealism, dreamscape portraiture, striped, close up, solarization, shiny kitsch pop art, carnival of consumerism, solarization effect, reflections and mirroring, whimsical sci - fi, photobash:: Tetris Space Invaders, minimalist:: —ar 2:3 —q 2

5 rainbow catgirl —chaos 30 —weird 300 —q 2

6 anatomical Polycarbonate bunnygirl, running in greek seaside village —ar 1:2 —q 2

#MidJourney
#sc8image",1689642060,2023-07-18 04:01:00,6
